"GEOID" "mort_ac" "mort_ac_se" "mort_na" "mort_na_se" "hosp_cp" "hosp_cp_se" "hosp_cvd" "hosp_cvd_se" "hosp_res" "hosp_res_se" "ed_ast" "ac_bronchitis" "minor_lrs" "minor_wld" "minor_mrad" "minor_asts" "minor_sld" "minor_astc" "minor_ast" "minor_astw" "GEOID" "hosp_mi" "ed_ast_se" "hosp_mi_se" "minor_astc_se" "minor_asts_se" "minor_astw_se" "minor_ast_se" "minor_mrad_se" "minor_sld_se" "minor_wld_se" "minor_lrs_se" "ac_bronchitis_se"
80911 2.99872062907604e-05 0.00888552852174489 2.99872062907604e-05 0.00888552852174489 0.000396258974413601 0.0550357925531741 0.000247981422697544 0.0344417540494057 0.000148277551716057 0.0205940385037684 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80913 9.78473581213307e-06 0.000366111290290992 9.78473581213307e-06 0.000366111290290992 NA NA NA NA NA NA 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80914 0.000273972602739726 0.000866377441142022 0.000273972602739726 0.000866377441142022 NA NA NA NA NA NA 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80915 3.06755230397189e-05 0.00725331807356743 3.06755230397189e-05 0.00725331807356743 0.000435929149844811 0.0472334816211455 0.000283774007607757 0.0307472771152639 0.000152155142237054 0.0164862045058816 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80916 2.07414660610732e-05 0.00596907537877641 2.07414660610732e-05 0.00596907537877641 0.000414625841431153 0.0424055019364335 0.000270567589512559 0.0276720679092456 0.000144058251918594 0.0147334340271879 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80917 2.9055129949994e-05 0.00865945241916084 2.9055129949994e-05 0.00865945241916084 0.000388712078880787 0.054606784185534 0.000250996942363022 0.0352603806455163 0.000137715136517764 0.0193464035400178 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80918 2.4177947247467e-05 0.00886724361161855 2.4177947247467e-05 0.00886724361161855 0.000341297579257041 0.057849687989141 0.00022409871786925 0.0379845674139372 0.000117198861387791 0.0198651205752038 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80919 2.30483925262555e-05 0.00692756620172817 2.30483925262555e-05 0.00692756620172817 0.000280047549583941 0.0378478849800206 0.000189298343639493 0.025583305219489 9.0749205944448e-05 0.0122645797605316 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80920 1.50835892678508e-05 0.00498774408589975 1.50835892678508e-05 0.00498774408589975 0.00027621122237242 0.0348398606812465 0.000182533600819679 0.023023848081123 9.3677621552741e-05 0.0118160126001235 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80921 1.8291014192857e-05 0.00445471633104271 1.8291014192857e-05 0.00445471633104271 0.000259878344295534 0.0273552048516982 0.000180752682854458 0.0190263127940927 7.91256614410761e-05 0.00832889205760555 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80922 1.4908276357927e-05 0.00401666704380264 1.4908276357927e-05 0.00401666704380264 0.000324036661082093 0.0330850793301986 0.000205512302486778 0.0209833998671657 0.000118524358595316 0.0121016794630329 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80923 1.12042253843443e-05 0.00306482159645677 1.12042253843443e-05 0.00306482159645677 0.000405936073059361 0.0314436730116748 0.000264840182648402 0.0205144323360758 0.000141095890410959 0.010929240675599 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80924 9.6033537866301e-06 0.00116967902974098 9.6033537866301e-06 0.00116967902974098 0.000505062537224538 0.0121109741863287 0.000304943418701608 0.00731228630117961 0.00020011911852293 0.00479868788514912 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80925 1.06833057864036e-05 0.00142112062598292 1.06833057864036e-05 0.00142112062598292 0.00042365092564226 0.0167596648874062 0.000271346667250208 0.0107344961055701 0.000152304258392052 0.00602516878183611 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80926 2.58964436531642e-05 0.00176685117384528 2.58964436531642e-05 0.00176685117384528 0.000246575342465753 0.0081779789351229 0.000141967621419676 0.00470853332628288 0.000104607721046077 0.00346944560884002 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80927 1.71232876712329e-05 0.000918932045547859 1.71232876712329e-05 0.000918932045547859 0.000986301369863014 0.0130475407120993 0.000594911937377691 0.00786994519142501 0.000391389432485323 0.00517759552067435 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80928 2.10748155953635e-05 0.00122524272739714 2.10748155953635e-05 0.00122524272739714 0.000227906412898533 0.00541727359173933 0.000150321251060735 0.00357309534774296 7.75851618377985e-05 0.00184417824399637 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80929 4.06771549919244e-05 0.00137642741337181 4.06771549919244e-05 0.00137642741337181 0.000273972602739726 0.00397024020443546 0.000182648401826484 0.00264682680295697 9.1324200913242e-05 0.00132341340147849 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80930 3.14394790029194e-05 0.00155299570171299 3.14394790029194e-05 0.00155299570171299 0.000332681017612524 0.00964201192505755 0.000195694716242661 0.00567177172062209 0.000136986301369863 0.00397024020443546 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80938 0 0 0 0 NA NA NA NA NA NA 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80951 7.71319264469949e-06 0.000726843082154125 7.71319264469949e-06 0.000726843082154125 0.000491015833481587 0.00963442635868388 0.000277530688489593 0.00544554533316915 0.000213485144991994 0.00418888102551473 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81001 5.10056240924465e-05 0.0148166728974937 5.10056240924465e-05 0.0148166728974937 0.000564419214349599 0.0842574107643335 0.000325791966461869 0.0486347502778226 0.000238627247887731 0.0356226604865108 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81003 4.04415201524467e-05 0.00882561475481826 4.04415201524467e-05 0.00882561475481826 0.000525053272450533 0.0556903094150939 0.00029248097412481 0.031022292025755 0.000232572298325723 0.0246680173893389 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81004 5.76727831239902e-05 0.0159447254169066 5.76727831239902e-05 0.0159447254169066 0.000583590657575695 0.0821806719535622 0.000343329257593656 0.0483472939878319 0.000240261399982039 0.0338333779657303 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81005 4.65907420499647e-05 0.0145740428639546 4.65907420499647e-05 0.0145740428639546 0.000470453373072735 0.0813149770339755 0.000289149997134178 0.0499778016740984 0.000181303375938557 0.0313371753598771 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81006 4.13417964452711e-05 0.00795708768450631 4.13417964452711e-05 0.00795708768450631 0.000488380084765749 0.0492392735998949 0.000294860823804486 0.0297283473058968 0.000193519260961262 0.0195109262939981 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81007 2.66650395094121e-05 0.00799061856285594 2.66650395094121e-05 0.00799061856285594 0.000408562642278046 0.0586112979232691 0.00024215557064313 0.0347389869411621 0.000166407071634916 0.023872310982107 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81008 4.52128700173461e-05 0.00802576201460791 4.52128700173461e-05 0.00802576201460791 0.000545814504745248 0.0479416567167757 0.000327062562700308 0.0287275639792781 0.00021875194204494 0.0192140927374976 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81019 4.40504969110932e-05 0.0031458347093232 4.40504969110932e-05 0.0031458347093232 0.00010547302077304 0.0048677827371822 5.273651038652e-05 0.0024338913685911 5.273651038652e-05 0.0024338913685911 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81020 4.55289747993131e-05 0.00266645912845638 4.55289747993131e-05 0.00266645912845638 9.9626400996264e-05 0.00369424582171639 6.3760896637609e-05 0.00236431732589849 3.5865504358655e-05 0.0013299284958179 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81021 0.000273972602739726 0.000866377441142022 0.000273972602739726 0.000866377441142022 0 0 0 0 0 0 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81022 3.99788347345523e-05 0.00272912287678187 3.99788347345523e-05 0.00272912287678187 0.000156978896704924 0.00675191764758622 9.03369122547205e-05 0.00388553751417697 6.66419844502036e-05 0.00286638013340924 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81023 4.30528375733855e-05 0.00279014276643783 4.30528375733855e-05 0.00279014276643783 0.000550844386460825 0.0169334259233079 0.000330506631876495 0.0101600555539847 0.00022033775458433 0.00677337036932315 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81024 7.82778864970646e-05 0.00138929466530715 7.82778864970646e-05 0.00138929466530715 0 0 0 0 0 0 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81025 3.53805679034745e-05 0.00194432236196073 3.53805679034745e-05 0.00194432236196073 0.000227076391459953 0.00756542749551577 0.000118474639022584 0.00394717956287779 0.000108601752437369 0.00361824793263798 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81027 9.44733112895607e-05 0.00197039712939199 9.44733112895607e-05 0.00197039712939199 4.9813200498132e-05 0.000639862145886183 4.9813200498132e-05 0.000639862145886183 0 0 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81029 5.98847219103226e-05 0.00181145097234873 5.98847219103226e-05 0.00181145097234873 0.000115356885364095 0.00251414502871848 7.49819754866619e-05 0.00163419426866702 4.03749098774333e-05 0.00087995076005147 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81030 5.94157451724707e-05 0.00121039075152448 5.94157451724707e-05 0.00121039075152448 0 0 0 0 0 0 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81033 2.75223619190592e-05 0.000910736539365821 2.75223619190592e-05 0.000910736539365821 0 0 0 0 0 0 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81036 7.84081325644474e-05 0.00429816762504594 7.84081325644474e-05 0.00429816762504594 0.000170345659734545 0.00529169408202452 0.000116402867485272 0.00361599095605009 5.39427922492725e-05 0.00167570312597443 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81038 1.0709026817188e-05 0.000419569776074101 1.0709026817188e-05 0.000419569776074101 0 0 0 0 0 0 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81039 6.21781793451861e-05 0.00466957712912927 6.21781793451861e-05 0.00466957712912927 0.000536203522504892 0.0245719322978063 0.000296151337247228 0.0135713592009782 0.000240052185257665 0.0110005730968281 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81040 3.08219178082192e-05 0.00123287671232877 3.08219178082192e-05 0.00123287671232877 3.42465753424658e-05 0.000866377441142022 2.14041095890411e-05 0.000541485900713764 1.28424657534247e-05 0.000324891540428258 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81041 3.38237781160156e-05 0.0015220700152207 3.38237781160156e-05 0.0015220700152207 0.000257856567284448 0.00475464017136781 0.000153102336825141 0.00282306760174964 0.000104754230459307 0.00193157256961817 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81043 8.88559792669382e-05 0.00120857198152407 8.88559792669382e-05 0.00120857198152407 0.00091324200913242 0.00353697109242686 0.000547945205479452 0.00212218265545612 0.000365296803652968 0.00141478843697075 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81044 4.17217161532578e-05 0.00130942394769281 4.17217161532578e-05 0.00130942394769281 0.000337197049525817 0.00607890626000251 0.000210748155953635 0.00379931641250157 0.000126448893572181 0.00227958984750094 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81045 4.80653689017063e-05 0.000811436818848072 4.80653689017063e-05 0.000811436818848072 0.000421496311907271 0.00339821190655366 0.00029504741833509 0.00237874833458756 0.000126448893572181 0.0010194635719661 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81047 5.07558805872401e-05 0.00359615353665755 5.07558805872401e-05 0.00359615353665755 0.000314661603146616 0.0122475738662651 0.000191690401916904 0.00746116568864425 0.000122971201229712 0.00478640817762084 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81049 2.37205716657771e-05 0.000806150529228082 2.37205716657771e-05 0.000806150529228082 0.000147346609876827 0.00359417013343907 9.20916311730172e-05 0.00224635633339942 5.52549787038103e-05 0.00134781380003965 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81050 5.30830498042563e-05 0.00918428808532053 5.30830498042563e-05 0.00918428808532053 0.000567611555676116 0.0510219330812489 0.00033432795334328 0.0300523452915839 0.000233283602332836 0.020969587789665 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81052 4.66314443137689e-05 0.00760750247464607 4.66314443137689e-05 0.00760750247464607 0.000437051532941944 0.0369302080019987 0.000269368021181075 0.0227611993129088 0.000167683511760869 0.0141690086890899 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81054 3.93752895241877e-05 0.00506703525938801 3.93752895241877e-05 0.00506703525938801 0.000425378514780101 0.026222092730726 0.000251622206200433 0.0155110345135989 0.000173756308579668 0.0107110582171271 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81055 3.07444368685303e-05 0.00228524456042583 3.07444368685303e-05 0.00228524456042583 6.66419844502036e-05 0.00313996211490582 3.94915463408614e-05 0.00186071829031456 2.71504381093422e-05 0.00127924382459126 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81057 3.59308331461936e-05 0.00125501004781122 3.59308331461936e-05 0.00125501004781122 0.000742377375165709 0.00924252378463149 0.000477242598320813 0.00594162243297739 0.000265134776844896 0.00330090135165411 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81058 4.74663779822626e-05 0.00272260126671241 4.74663779822626e-05 0.00272260126671241 0.00035958904109589 0.0111414589411446 0.00021689497716895 0.00672024507561104 0.000142694063926941 0.00442121386553358 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81059 3.25052240538658e-05 0.00111659111456906 3.25052240538658e-05 0.00111659111456906 0.000194063926940639 0.00300642542856284 9.1324200913242e-05 0.00141478843697075 0.000102739726027397 0.00159163699159209 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81062 2.06941539015228e-05 0.00161493973717674 2.06941539015228e-05 0.00161493973717674 0.000384522951213651 0.00918035963379059 0.00022590723383802 0.00539346128485197 0.000158615717375631 0.00378689834893862 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81063 3.36308588607971e-05 0.00302023088440608 3.36308588607971e-05 0.00302023088440608 0.000543023541957182 0.0221910010384826 0.000310064801903043 0.0126709945506744 0.000232958740054138 0.00952000648780826 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81064 3.19191381832691e-05 0.00102440047043795 3.19191381832691e-05 0.00102440047043795 0.000177276390008058 0.00326881511781537 0.000112812248186946 0.00208015507497341 6.4464141821112e-05 0.00118866004284195 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81067 5.14110577715284e-05 0.00703129623814207 5.14110577715284e-05 0.00703129623814207 0.000446357333093598 0.034847331682285 0.000257116207985436 0.0200731860244381 0.000189241125108162 0.0147741456578469 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81069 3.18886144172468e-05 0.00249058040417414 3.18886144172468e-05 0.00249058040417414 0.000181788879935536 0.00838005330203576 0.000101853344077357 0.00469520716922571 7.99355358581789e-05 0.00368484613281005 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81071 3.61282553063375e-05 0.00108985240131254 3.61282553063375e-05 0.00108985240131254 0.000146118721461187 0.00219178082191781 8.52359208523592e-05 0.00127853881278539 6.0882800608828e-05 0.00091324200913242 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81073 7.57796560769455e-05 0.00614703345447397 7.57796560769455e-05 0.00614703345447397 0.000194724329219971 0.00957917041419586 0.000130193592211027 0.00640467789321235 6.45307370089437e-05 0.00317449252098351 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81076 4.27366734078681e-05 0.00181064346045199 4.27366734078681e-05 0.00181064346045199 0.0003394877903514 0.00728120192735587 0.000148898153662895 0.00319350961726135 0.000190589636688505 0.00408769231009453 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81077 6.60945578593892e-05 0.00236928478523312 6.60945578593892e-05 0.00236928478523312 0 0 0 0 0 0 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81081 7.6103500761035e-05 0.00102103560616429 7.6103500761035e-05 0.00102103560616429 0.000365296803652968 0.00374317836199437 0.000208741030658839 0.00213895906399679 0.000156555772994129 0.00160421929799759 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81082 4.95028378782059e-05 0.00971568075340085 4.95028378782059e-05 0.00971568075340085 0.0004947093912053 0.0528783943256247 0.000280087527352298 0.0299379372623992 0.000214621863853002 0.0229404570632254 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81084 3.07834385100816e-05 0.000649377346767092 3.07834385100816e-05 0.000649377346767092 6.32244467860906e-05 0.000720869604909887 6.32244467860906e-05 0.000720869604909887 0 0 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81087 4.7418335089568e-05 0.00108130440736483 4.7418335089568e-05 0.00108130440736483 7.55786490316486e-05 0.000910087450451945 3.77893245158243e-05 0.000455043725225972 3.77893245158243e-05 0.000455043725225972 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81089 7.36045798405234e-05 0.00903719177430203 7.36045798405234e-05 0.00903719177430203 0.000347599609326088 0.0257082753518776 0.000209862011970649 0.015521278634635 0.000137737597355438 0.0101869967172426 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81090 5.10458415584934e-05 0.00299173924754897 5.10458415584934e-05 0.00299173924754897 2.77440610369343e-05 0.000955056811683496 1.15600254320559e-05 0.000397940338201457 1.61840356048783e-05 0.000557116473482039 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81091 3.29315983259771e-05 0.0018022341840252 3.29315983259771e-05 0.0018022341840252 0.00035827186512118 0.0100059886509619 0.000228310502283105 0.00637636531678947 0.000129961362838075 0.00362962333417247 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81092 2.84362781286742e-05 0.00142323501014321 2.84362781286742e-05 0.00142323501014321 0.000299927901946647 0.00653677707466806 0.000167267483777938 0.0036455102916418 0.000132660418168709 0.00289126678302626 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81101 4.00389189491884e-05 0.00792123237245658 4.00389189491884e-05 0.00792123237245658 0.000293172017614701 0.0277972838401767 0.000173708991725966 0.0164703241048864 0.000119463025888735 0.0113269597352903 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81120 5.79679483789073e-05 0.00466452920231038 5.79679483789073e-05 0.00466452920231038 8.98972602739726e-05 0.00393910058479743 6.13584474885845e-05 0.00268859246263951 2.85388127853881e-05 0.00125050812215791 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81121 3.99543378995434e-05 0.0012379398823494 3.99543378995434e-05 0.0012379398823494 0 0 0 0 0 0 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
81122 2.30491278572363e-05 0.00380275685119816 2.30491278572363e-05 0.00380275685119816 0.000215392092910223 0.0157619336060193 0.000147346609876827 0.0107825104003172 6.8045483033396e-05 0.00497942320570204 2.63e-05 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 1 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
